"id","note_a","note_b","additional_note","id_fee_id","name_a","name_addition","name_b","additional_note_en","name_a_en","name_addition_en","name_b_en","note_a_en","note_b_en"
"78",,,"""وردت في النص الإنكليزي للبند الفرعي الذي تفرع عنه البندان 4805,24,00 و4805.25.00 عبارة (ألواح تبطين مسترجعة""""recycled liner board"""")""","48052400",,,"ملاحظة إضافية 11",NULL,NULL,NULL,NULL,NULL,NULL
"79",,,"""وردت عبارة """"درجة لمعان"""" في الفقرات أ(ج) و أ(د) و أ(ه) بالنسبة للورق أو الورق المقوى الذي لا يزن المتر المربع منه أكثر من 150 غراما و الفقرات (ب) و(ج) بالنسبة للورق أو الورق المقوى الذي يزن المتر المربع منه أكثر من 150 غراماً المتفرعة عن الملاحظة رقم 4 و يقصد بها:(معدل انعكاس حزمة الضوء الصادرة بالنسبة لتلك الواردة""""  facteur de reflectance"""")   ""","48052500",,,"ملاحظة إضافية 3",NULL,NULL,NULL,NULL,NULL,NULL
"8",,,"""وردت كلمة درّاق في نص البند 0809 كما وردت (دراق """"خوخ"""") في نص البند الفرعي 090830 في """"جدول التعريفة وف َق النظام المنسّق ووفق تعديلات 1996 """"الصادر عن """"إدارة المال والتجارة الإستثمار الإدارة العامة للشؤون الإقتصادية الأمانة العامة لجامعة الدول العربية""""، ترجمة لكلمة """"peaches """"لإنكليزية، ويعرف هذا النوع من الفاكهة في الجمهورية العربية السورية تحت تسمية """"درّاق"""" بينما يعرف هذا النوع من الفاكهة بتسمية """"خوخ"""" في جمهورية مصر العربية أما الدراق أملس القشرة عديم الزغب """"Nectarines ،""""فإنه يشبه . النوع المسمى بالزهري في أسواق الجمهورية العربية السورية إلى أنه أكبر حجما""","08093000",,,"ملاحظة إضافية 2",NULL,NULL,NULL,NULL,NULL,NULL
"80",,,"""وردت في النص الإنكليزي للبند الفرعي الذي تفرع عنه البندان 4805,24,00 و4805.25.00 عبارة (ألواح تبطين مسترجعة""""recycled liner board"""")""","48052500",,,"ملاحظة إضافية 11",NULL,NULL,NULL,NULL,NULL,NULL
"81",,,"""وردت عبارة """"ورق وورق مقوى مكبرت"""" في نص البند 48.06 ويقصد بها""""الورق والورق المقوى المعالج بحامض الكبريت Sulfurises(""""بارشمان نباتي """"Vegetable Parchment """")، كما وردت في النص المذكور عبارة ورق لنقل الرسم ويقصد بها: الورق الشفاف لنقل الرسوم (ورق كالك """"papiers - calques"""")""","48061000",,,"ملاحظة إضافية 6",NULL,NULL,NULL,NULL,NULL,NULL
"82",,,"""وردت عبارة """"ورق وورق مقوى مكبرت"""" في نص البند 48.06 ويقصد بها""""الورق والورق المقوى المعالج بحامض الكبريت Sulfurises(""""بارشمان نباتي """"Vegetable Parchment """")، كما وردت في النص المذكور عبارة ورق لنقل الرسم ويقصد بها: الورق الشفاف لنقل الرسوم (ورق كالك """"papiers - calques"""")""","48063000",,,"ملاحظة إضافية 6",NULL,NULL,NULL,NULL,NULL,NULL
"83",,,"""وردت في النص الفرنسي للبند 48.07 عبارة ( ورق وورق مقوَّ ى مجمَّع مسطَّحا باللصق """"papier et cartons assembles a plat par collage"""").""","48070000",,,"ملاحظة إضافية 12",NULL,NULL,NULL,NULL,NULL,NULL
"84",,,"""وردت عبارة """"درجة لمعان"""" في الفقرات أ(ج) و أ(د) و أ(ه) بالنسبة للورق أو الورق المقوى الذي لا يزن المتر المربع منه أكثر من 150 غراما و الفقرات (ب) و(ج) بالنسبة للورق أو الورق المقوى الذي يزن المتر المربع منه أكثر من 150 غراماً المتفرعة عن الملاحظة رقم 4 و يقصد بها:(معدل انعكاس حزمة الضوء الصادرة بالنسبة لتلك الواردة""""  facteur de reflectance"""")""","48142000",,,"ملاحظة إضافية 3",NULL,NULL,NULL,NULL,NULL,NULL
"85",,,"""وردت عبارة """" بطاقات رسائل """" في نص البند 48.17 و في نص البند الفرعي 4817.20 ويقصد بها (ورق رسائل مصمغ الحواف والزوايا، ومعد ليتخذ شكل ظرف بعد الطي واللصق).""","48172000",,,"ملاحظة إضافية 8",NULL,NULL,NULL,NULL,NULL,NULL
"86",,,"""ورد نص البند الفرعي 4818.10.00 باللغة الإنكليزية """"toilet paper  """"أي """"ورق تواليت (للعناية بالنظافة و المظهر) بينما ورد نص البند باللغة الفرنسية """"papier hygienique  """"أي ورق صحي وهو النص المعتمد في جدول التعريفة الجمركية المعد وفق النظام المنسق وتعديلاته لعام 1996 الصادر عن جامعة الدول العربية، الأمانة العامة، الإدارة العامة للشؤون الاقتصادية، إدارة المال والتجارة والاستثمار"""". ويلاحظ ان مطلع نص البندين 48.03 و48.18 لم يختلف في النسخة الفرنسي لجدول التصنيف حيث ورد فيه ((ورق من الأنواع المستعملة لأوراق التوليت """"العناية بالنظافة والمظهر """"papiers de types utilises pour papiers de toilette """" بينما إختلف نص البندين في النسخة الإنكليزية، حيث ورد مطلع نص البند 48.03 (""""toilet or facial tisuue stock """"ورق للوجه أو التواليت) بينما وردت العبارة في مطلع البند 48.18 ("""" toilet paper and similar paper"""" ورق للتواليت وورق مماثل).""","48181000",,,"ملاحظة إضافية 13",NULL,NULL,NULL,NULL,NULL,NULL
"87",,,"""وردت كلمة """"جرافير"""" في نص البند 49.11 والبند الفرعي 4911.91 في الجدول المشار إليه في الملاحظة الإضافية رقم 2 أعلاه نقلاً عن النص الفرنسي لنفس البند والبند الفرعي في الجدول الصادر عن منظمة الجمارك العالمية باللغة الفرنسية بينما لم ترد هذه الكلمة في نص البند والبند الفرعي في الجدول الصادر عن نفس المنظمة باللغة الإنكليزية، وبما أن الغرافير مستبعد من هذا الفصل بموجب الفقرة (د )من الملاحظة رقم 1   وورد ذكره صراحة في نص بند وبند فرعي من هذا الفصل فقد أوضح شرح البند 97.02 أنه يشمل الصور المطبوعة بالضغط من ألواح محفورة كليا بيد فنان بينما يشمل البند 491191 تلك التي استحصل عليها آلية وألية فوتوغرافية.""","49119100",,,"ملاحظة إضافية 4 ",NULL,NULL,NULL,NULL,NULL,NULL
"88",,,"""إن أقمشة الأورغانزا(أورغاندي """"organdi )""""هي أقمشة قطنية خفيفة جدا من نوع الموسلين موتوجة (رخوة الحبك) مقساة بعوامل تهيئة خاصة:# organdi, n.m Mousselne de coton tres legere et tres claire affermie par un appret special  #كما ورد ذكر الأورغاندي في شرح البند 59.07 كمنتج مستبعد من شمول هذا البند لأن التشريب بعوامل التهيئة المعالج بها بقصد التقسية غير ظاهر للعين المجردة بصرف النظر عن التغيير الحاصل في اللون""","52010000",,,"ملاحظة إضافية 1",NULL,NULL,NULL,NULL,NULL,NULL
"89",,,"""إن أقمشة الأورغانزا(أورغاندي """"organdi )""""هي أقمشة قطنية خفيفة جدا من نوع الموسلين موتوجة (رخوة الحبك) مقساة بعوامل تهيئة خاصة:# organdi, n.m Mousselne de coton tres legere et tres claire affermie par un appret special  #كما ورد ذكر الأورغاندي في شرح البند 59.07 كمنتج مستبعد من شمول هذا البند لأن التشريب بعوامل التهيئة المعالج بها بقصد التقسية غير ظاهر للعين المجردة بصرف النظر عن التغيير الحاصل في اللون""","52114200",,,"ملاحظة إضافية 1",NULL,NULL,NULL,NULL,NULL,NULL
"9",,,"""وردت كلمة درّاق في نص البند 0809 كما وردت (دراق """"خوخ"""") في نص البند الفرعي 090830 في """"جدول التعريفة وف َق النظام المنسّق ووفق تعديلات 1996 """"الصادر عن """"إدارة المال والتجارة الإستثمار الإدارة العامة للشؤون الإقتصادية الأمانة العامة لجامعة الدول العربية""""، ترجمة لكلمة """"peaches """"لإنكليزية، ويعرف هذا النوع من الفاكهة في الجمهورية العربية السورية تحت تسمية """"درّاق"""" بينما يعرف هذا النوع من الفاكهة بتسمية """"خوخ"""" في جمهورية مصر العربية أما الدراق أملس القشرة عديم الزغب """"Nectarines ،""""فإنه يشبه . النوع المسمى بالزهري في أسواق الجمهورية العربية السورية إلى أنه أكبر حجما""","08094000",,,"ملاحظة إضافية 2",NULL,NULL,NULL,NULL,NULL,NULL
"90",,,""" وردت كلمة """"مندوفة"""" في نص البنود 55.03 و 55.04 و 55.06 و 55.07 في الجدول الموحد للتعريفة الجمركية و فق النظام المنسّق، مقابل كلمة """"carded """"الواردة في النص الإنكليزي أو """"carde """"في النص الفرنسي، بينما وردت عبارة """"غزل مسرّح"""" مقابل عبارة """" carded yarn """"في قائمة المصطلحات الفنية المعتمدة في المواصفات السورية، كما وردت عبارة """"يسرّح الصوف"""" ترجمة لفعل """"card """" في معجم المورد طبعة عام ،1994 كما وردت عبارة """"سرّح، مشق (الغزل) """" ترجمة للفعل المذكور في معجم المصطلحات العلمية والفنية والهندسية الطبعة الخامسة عام 1983""","55070000",,,"ملاحظة إضافية 2",NULL,NULL,NULL,NULL,NULL,NULL
"91",,,"""إن خيوط السلسلة """" chainette yarn """"أو الخيوط المصنرة الأنبوبية """"loop wale - yarn """"يكون لها شكل أنبوبي ويتحصل عليها بواسطة أنوال تصنير دائرية، ويبلغ عرضها بعد ضغطها لتتخذ شكلاً  مسطحاً من 1.5 الى 2 ملم وفقا للوصف الوارد في مذكرة إدارة الجمارك السورية رقم 1077 / د / 80 تاريخ 25 / 3 / 1981""","56060000",,,"ملاحظة إضافية 2",NULL,NULL,NULL,NULL,NULL,NULL
"92",,,"""وردت عبارة """"غير ما هو بأوبار أو بألياف مغروزة """" في نص البند 57.02 من جدول التعريفة الجمركية وفق النظام المنسق وفق تعديلات 1996 الصادر عن الأمانة العامة """"الإدارة العامة لشؤون الاقتصادية"""" إدارة المال والاستثمار، في جامعة الدول العربية""""، وذلك ترجمة لعبارتي """"not tufted"""" و """"not flocked"""" ، وتبين من شرح البند 57.03 أن المقصود بكلمة""""tufted """" هو: """"السجاد الزردي أو ذا العفارات المتحصل عليه على آلات خاصة """"machines tufting """"بإدخال خيوط في أرضية مسبقة الصنع (عادة من قماش منسوج أو غير منسوج) وذلك بواسطة مجموعات إبر وإبر معكوفة (كروشيه """"crochets """"أو صنانير""""hooks )""""فتؤلف بذلك زردات، كما يمكن أن تؤلف عفارات من الخيوط إذا كانت الصنانير مزودة بتركيبة قاطعة """". في حامل نسجي كما يوضح شرح البند 57.05 أن المقصود بكلمة """"flocked """"هو: """"السجاد المتحصل عليه بغرز ألياف نسجية عامودياً مطلي بالمطاط أو لدائن... إلخ"""". يتضح من ذلك أن النص الأنف الذكر اقتصر على ذكر الحالة الثانية """" غير ما هو بأوبار أو بألياف مغروزة """" واستبعدها من شموله لتدخل في البند 57.05 حيث ورد ذكرها في شرحه. ولم يشر النص المذكور إلى الحالة الأولى الوارد ذكرها في نفس النص باللغتين الفرنسية والإنكليزية كمنتجات مستبعدة من البند 57.02 وتدخل في البند 57.03 كما لم ترد ترجمة كلمة """"tufted """" في نص البند 57.02 بينما وردت هذه الكلمة في نص نفس البند باللغتين الفرنسية والإنكليزية وتعتبر الضابط المميز بين مشتملات البندين 57.02 و 57,03""","57050000",,,"ملاحظة إضافية 2",NULL,NULL,NULL,NULL,NULL,NULL
"93",,,"""وردت عبارة """"أقمشة منسوجة ذات خمل من اللحمة، غير مقصوصة"""" في نص البند الفرعي 5801.21 و 5801.31 في جدول التعريفة الجمركية وفق النظام المتناسق وفق تعديل1996 الصادر عن الأمانة العامة """"الإدارة العامة للشؤون الاقتصادية """"إدارة المال و الاستثمار،في جامعة الدول العربية"""" وذلك ترجمة لعبارة """"uncut weft pile fabrics """"وهي تعني""""أقمشة خمل اللحمة غير المقصوصة"""" والمهم هو التركيز على أن القص جرى على خيوط اللحمة وليس على القماش وينطبق ذلك أيضا على عبارة """"أقمشة منسوجة ذات خمل من السدى،غير المقصوصة مزردة (إينجيلية) """"الواردة في نص البندين الفرعيين 5801.27 و5801.37 فالقص جرى على خيوط السدى وليس على القماش كما تبين أن كلمة (إينجيلية) هي في الحقيقة (ابينجليه """"epingles)""","58012100",,,"ملاحظة إضافية 1",NULL,NULL,NULL,NULL,NULL,NULL
"94",,,"""وردت عبارة """"أقمشة منسوجة ذات خمل من اللحمة، غير مقصوصة"""" في نص البند الفرعي 5801.21 و 5801.31 في جدول التعريفة الجمركية وفق النظام المتناسق وفق تعديل1996 الصادر عن الأمانة العامة """"الإدارة العامة للشؤون الاقتصادية """"إدارة المال و الاستثمار،في جامعة الدول العربية"""" وذلك ترجمة لعبارة """"uncut weft pile fabrics """"وهي تعني""""أقمشة خمل اللحمة غير المقصوصة"""" والمهم هو التركيز على أن القص جرى على خيوط اللحمة وليس على القماش وينطبق ذلك أيضا على عبارة """"أقمشة منسوجة ذات خمل من السدى،غير المقصوصة مزردة (إينجيلية) """"الواردة في نص البندين الفرعيين 5801.27 و5801.37 فالقص جرى على خيوط السدى وليس على القماش كما تبين أن كلمة (إينجيلية) هي في الحقيقة (ابينجليه """"epingles)""","58013100",,,"ملاحظة إضافية 1",NULL,NULL,NULL,NULL,NULL,NULL
"95",,,"""ورد ت عبارة """"أقمشة ذات أوبار من مواد نسجية"""" في نص البند 58.02 وعبارة """"أقمشة ذات خمل من مواد نسجية"""" في نص البند الفرعي 5802.30 في جدول التعريفة الجمركية وفق النظام المتناسق وفق تعديل 1996 الصادر عن الأمانة العامة """"الإدارة العامة لشؤون الاقتصادية"""" إدارة المال و الاستثمار، في جامعة الدول العربية، وسواء كان ذلك ترجمة لعبارة """" tufted textile fabrics"""" الواردة في نص البند والبند الفرعي المذكورين أعلاه في الجدول النظام المتناسق الصادر عن منظمة الجمارك العالمية باللغة الإنكليزية أو لعبارة """"surfaces textiles touffetees """"الواردة في نص هذين البندين في الجدول الصادر عن الجهة الأنفة الذكر باللغة الفرنسية، فإنه قد تبين من شرح البند 85.02 أن هذه العبارة تعني: الأقمشة المزردة أو ذات عفارات (خمل) المتحصّل عليها بإدخال خيوط في أرضية نسجية مسبقة الصنع (أقمشة منسوجة، أقمشة مصّنرة أو كروشيه، لبّاد، لامنسوجات، ...إلخ)، بواسطة مجموعات من الإبر العادية والإبر المعقوفة (كروشيه )فتؤلف بذلك زردات كما يمكن أن تؤلف عفارات (خمل)( إذا كانت الإبر المعكوفة (صنانير) مزوّ دة بتركيبة قاطعة"""". ّيتضح من ذلك أن ضابط التمييز بين مشتملات البند الفرعي 5802.30 و مثيالتها المذكورة في البنود الفرعية العائدة للبند 58.01 هو طريقة الصنع فالمقصود بوصف""""tufted""""( في البند الفرعي 5802.30) هو إدخال خيوط في أرضية مسبقة الصنع لتشكل زردات أوعفرات (خمل) بينما تصنع الزردات أو العفرات (الخمل) بواسطة خيوط سدى أو لحمة إضافية أثناء مرحلة نسج الأرضية لدى حياكة مشتملات البنود الفرعية العائدة للبند 5801.""","58023000",,,"ملاحظة إضافية 2",NULL,NULL,NULL,NULL,NULL,NULL
"96",,,"عملاً بملاحظات الفصل 59، إن النسج بعقدة غزية الداخلة في البند ،58.03 الأقمشة المنسوجة ضيقة العرض (شرائط) الداخلة في البند  58.06 والضفائر أثواباً وأصناف العقادة والأصناف التزيينية المماثلة الداخلة في البند،58.08 تستبعد من الفصل 58 عندما تكون مشربة الفصول أو مطلية أو مغطاة أو منضدة (عموما 39 أو 40 أو 59) بينما تبقى باقي أصناف هذا الفصل التي تلقت نفس المعالجات داخلة فيه  شريطة أن لا تكون قد اكتسبت صفة المنتجات الداخلة في الفصلين 39 أو .40","58030000",,,"ملاحظة إضافية 3",NULL,NULL,NULL,NULL,NULL,NULL
"97",,,"""ورد في لائحة المقارنة الصادرة عن مجلس التعاون الجمركي لأجل المطابقة بين النظام المتناسق الذي يعرف اختصارا برمز """"HS """"وجدول تبنيد مجلس التعاون الجمركي الذي يعرف اختصارا  برمز"""" CCCN"""" ، رقم البند القديم 12/59 """"CCCN"""" وينص على""""نسج أخر مشربة أو مطلية أو مغطاة """"مقابل البند 5907 """"HS"""" ولم يرد مقابل البند 59.07 """"HS """"رقم البند 59.17 """"CCCN """"الذي استحدث فيه في جدول تعريفة الرسوم الجمركية الصادر في دمشق عام 1989 بند فرعي يقترن برسم %1 ينص على """"النسج واللباد المشمعة أو المنشاة بطلاء أساسه الزيت المعدة لمكافحة الحشرات الطيارة""""  دون التقيد بأحكام الملاحظة خامسا على الفصل التاسع والخمسين من ذلك الجدول التي أوجبت حصر مشتملات البند 59.17 بأنواع النسج  المذكورة فيها على وجه التحديد ولم يرد فيها ذكر هذا النوع من النسج، وكان يجب استحداث هذا البند الفرعي ضمن البند 59.12 """"CCCN """" الذي ينص على""""نسج أخر مشربة أو مطلية أو مغطاة وقد أعيد استحداثه  في البند المقابل له في النظام المتناسق وهو 59.07 """"HS """" وفقا للائحة المطابقة.""","59070000",,,"ملاحظة إضافية 2",NULL,NULL,NULL,NULL,NULL,NULL
"98",,,"""إن المقصود بعبارة """" قفازات بأنواعها"""" المذكورة في البند 62,16: القفازات العادية"""" gants أو gloves"""" ، والقفازات من نوع """" mitains أو  mittens"""" التي لا تغطي سوى السلامة الأولى ( الجزء الأول من الأصابع) والقفازات التي لا تفصل أصابع اليد فيما عدا الإبهام ( oufles أو mitts ) وتعرف هذه الأنواع محلياً بتسمية """" كفوف""""""","62160000",,,"ملاحظة إضافية 3",NULL,NULL,NULL,NULL,NULL,NULL
"99",,,"""ينطبق التعبير """"زجاج بصري"""" على أنواع خاصة من الزجاج مستعملة في صناعة الأجهزة البصرية للتصوير الفوتوغرافيأ ولعلم الفلك أو للرصد )(الفحص المجهري أو المالحة،إلخ) أو للأسلحة (مناظير تحديد الأهداف،إلخ)أو للمختبرات إلخ،أو لصنع عدسات معينة للنظارات المصححة للنظر،ولهذه الأنواع الخاصة المتعددة من الزجاج، شفافية عالية عادة، وقدتكون ذات خواص لامتصاص الضوء و لهذا تكون ملوّنة أو سوداء. و هي صافية متجانسة، بدون فقاعات هوائية أو عروق و لها درجات انكسار وتشتيت الضوء، غير مألوفة في الأنواع الأخر من الزجاج""","70151000",,,"ملاحظة إضافية 2",NULL,NULL,NULL,NULL,NULL,NULL
