"id","label","review","id_parent_2_id","review_value","label_en","review_en"
"1509","زيت زيتون وأجزاؤه، وإن كان مكرراً لكن غير معدل كيماوياً.",,"15","0","Olive oil and its fractions, whether or not refined, but not chemically modified.",
"1510","زيوت أخر وأجزاؤها مستحصل عليها من زيتون فقط، وإن كانت مكررة، ولكن غير معدلة كيماوياً، بما في ذلك مخاليط تلك الزيوت أو مخاليط أجزاؤها مع زيوت أو أجزاء أخرى داخلة في البند 1509.",,"15","0","Other oils and their fractions, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading 1509.",
"1511","زيت النخيل وأجزاؤه، وإن كان مكرراً ولكن غير معدل كيميائياً.",,"15","0","Palm oil and its fractions, whether or not refined, but not chemically modified.",
"1512","زيوت بذور عباد الشمس وبذور القرطم وبذور القطن، وأجزاؤها وإن كانت مكررة و لكن غير معدلة كيماوياً.",,"15","0","Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified.",
"1513","زيت جوز الهند (كوبرا) وزيت نوى النخيل وزيت نخيل البرازيل (باباسو) وأجزاؤها وإن كانت مكررة ولكن غير معدلة كيماوياً.",,"15","0","Coconut (copra), palm kernel or babassu oil and fractions thereof, whether or not refined, but not chemically modified.",
"1514","زيوت لفت rape أو سلجم (كولزا colza) أو خردل وأجزاؤها، وإن كانت مكررة ولكن غير معدلة كيماوياً.",,"15","0","Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically modified.",
"1515","شحوم ودهون وزيوت نباتية أو من أصل جرثومي ( ميكروبي ) ثابتة (بما في ذلك زيت جوجوبا jojoba)، وأجزاؤها، ثابتة، وإن كانت مكررة، لكن غير معدلة كيماوياً.",,"15","0","Other fixed vegetable or microbial fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified.",
"1516","دهون وشحوم وزيوت حيوانية أو نباتية  أو من أصل جرثومي ( ميكروبي) وأجزاؤها، مهدرجة كلياً أو جزئياً، أو معدلة الأسترة مؤسترة داخلياً inter-esterified) أو معاد أسترتها أو المحوّلة بطريقة ( الأليزة elaidinised) وإن كانت مكررة ولكن غير محضرة أكثر من ذلك",,"15","0","Animal, vegetable or microbial fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared.",
"1517","مرغرين؛ مخاليط أو محضرات صالحة للأكل من دهون وشحوم وزيوت نباتية أو حيوانية أو من أصل جرثومي ( ميكروبي ) أو من أجزاء دهون أو شحوم أو زيوت مختلفة داخلة في هذا الفصل، عدا الدهون أو الشحوم أو الزيوت وأجزاؤها الصالحة للأكل الداخلة في البند 1516.",,"15","0","Margarine; edible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, other than edible fats and oils or their fractions of heading 1506.",
"1518","زيوت وشحوم ودهون حيوانية أو نباتية أو من أصل جرثومي (ميكروبي ) وأجزاؤها، مغلية،أو مؤكسدة، منزوع ماؤها، أو مكبرتة، أو منفوخة، أو موحدة الجزئيات (مبلمرة polymerised) بالتسخين في الفراغ أو في غاز خامل أو معدلة كيماوياً بطريقة أخرى، باستثناء ما يدخل منها في البند 1516؛ مخاليط أو محضرات غير صالحة للأكل من الشحوم أو الدهون أو الزيوت الحيوانية أو النباتية أو من أصل جرثومي ( ميكروبي ) أو من أجزاء الدهون أو الشحوم أو الزيوت المختلفة الواردة في هذا الفصل غير المذكورة أو الداخلة في مكان آخر",,"15","0","Animal, vegetable or microbial fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 1516; inedible mixtures or preparations of animal, vegetable or microbial fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included.",
"1520","غليسيرول ( غليسيرين )، خام؛ مياه وقلويّات غليسيرينية.",,"15","0","Glycerol, crude; glycerol waters and glycerol lyes.",
"1521","شموع نباتية (عدا الغليسيريدات الثلاثية Iriglycerides)، وشموع نحل وشموع حشرات أخر؛ وبياض الحوت (سبيرماسيتي)، وإن كانت مكررة أو ملونة.",,"15","0","Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or coloured.",
"1522","الديجرا degras؛ بقايا ناتجة عن معالجة المواد الدهنية أو الشموع الحيوانية أو النباتية",,"15","0","Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes.",
"1601","سجق (بأنواعه) ومنتجات مماثلة، من لحوم أو من أحشاء و أطراف أو من دم حيواني أو من حشرات، محضرات غذائية أساسها هذه المنتجات.",,"16","0","Sausages and similar products, of meat, meat offal, blood or insects; food preparations based on these products.",
"1602","محضرات وأصناف محفوظة أخر من لحوم أو من أحشاء وأطراف أو من دم حيواني أو من حشرات.",,"16","0","Other prepared or preserved meat, meat offal, blood or insects.",
"1603","خلاصات وعصارات لحم أو أسماك أو قشريات أو رخويات أو لافقاريات مائية أخر.",,"16","0","Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates",
"1604","أسماك محضرة أو محفوظة؛ خبياري ( كافيار ) أو أبداله المحضرة من بيض الأسماك.",,"16","0","Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs",
"1605","قشريات ورخويات ولا فقريات مائية أخر، محضرة أو محفوظة.",,"16","0","Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",
"1701","سكر قصب أو سكر شوندر (بنجر) وسكروز نقي كيماوياً، بحالته الصلبة.",,"17","0","Cane or beet sugar and chemically pure sucrose, in solid form.",
"1702","أنواع سكر أخر، بما فيها اللاكتوز والمالتوز والغلوكوز والفركتوز النقية كيماوياً، في حالتها الصلبة، سوائل سكرية sugar syrup غير محتوية على منكهات أو مواد تلوين مضافة؛ عسل اصطناعي وإن كان ممزوجاً بعسل طبيعي؛ كراميل (سكر أو دبس السكر معالجان بدرجات عالية من الحرارة )",,"17","0","Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel.",
"1703","عسل أسود (دبس السكر مولاس molasses) ناتج من استخلاص أو تكرير السكر.",,"17","0","Molasses resulting from the extraction or refining of sugar.",
"1704","مصنوعات سكرية سكاكر (بما في ذلك الشوكولاته البيضاء) لا تحتوي على كاكاو.",,"17","0","Sugar confectionery (including white chocolate), not containing cocoa.",
"1801","حبوب كاكاو وكساراتها، خام أو محمصة.",,"18","0","Cocoa beans, whole or broken, raw or roasted.",
"1802","قشور وعصافات وغلالات ونفايات كاكاو أخر.",,"18","0","Cocoa shells, husks, skins and other cocoa waste.",
"1803","عجينة كاكاو، وإن كان منزوعاً دسمها.",,"18","0","Cocoa paste, whether or not defatted.",
"1804","زبدة كاكاو، دسمه وزيته.",,"18","0","Cocoa butter, fat and oil.",
"1805","مسحوق كاكاو لا يحتوي على سكر مضاف أو على مواد تحلية أخر.",,"18","0","Cocoa powder, not containing added sugar or other sweetening matter.",
"1806","شوكولاته ومحضرات غذائية أخر تحتوي على كاكاو.","تراجع الملاحظة الإضافية رقم 1 لهذا الفصل بشأن رسم الانفاق الاستهلاكي","18","0","Chocolate and other food preparations containing cocoa.","See Additional Note No. 1 to this chapter regarding collecting the consumer spending fee"
"1901","خلاصات الشعير الناشظ مالت malt؛ محضرات غذائية من دقيق (طحين) أو جريش أو سميد أو نشاء أو خلاصات المالت، لا تحتوي على الكاكاو أو تحتوي عليه بنسبة تقل عن %40 وزناً محسوبة على أساس مادة الكاكاو المنزوع دسمها كلياً، غير مذكورة ولا داخلة في مكان آخر؛ محضرات غذائية من الأصناف الداخلة في البنود من 0401 إلى 0404، غير محتوية على كاكاو أو محتوية عليه بنسبة تقل عن 5 % وزناً، محسوبة على أساس مادة الكاكاو المنزوع دسمها كلياً، غير مذكورة ولا داخلة في مكان آخر",,"19","0","Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40 % by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 0401 to 0404, not containing cocoa or containing less than 5 % by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included.",
