"id","label","review_en","id_parent_3_id","review","review_value","label_en"
"87071040","للعربات الداخلة في البند8703: العائد لسيارات تزيد سعة اسطوانتها 1600سم3",,"8707",,,"For vehicles included in heading 8703: belonging to vehicles whose cylinder capacity exceeds 1600 cm3."
"87079010","غيرها: المستوردة من قبل الشركات المرخصة بصناعة وتجميع السيارات و الجرارات و وسائط النقل",,"8707",,,"Others: Imported by companies licensed to manufacture and assemble cars, tractors, and means of transportation"
"87079090","غيرها",,"8707",,,"Bodies for tractors, motor vehicles for the transport of ten or more persons, motor vehicles for the transport of goods and special purpose motor vehicles of heading 8705"
"87081010","واقيات الصدمات وأجزاؤها: مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Shock protectors and their parts: requirements for establishments licensed to manufacture and assemble cars, tractors, and means of transportation"
"87081090","واقيات الصدمات وأجزاؤها:غيرها",,"8708",,,"Shock protectors and their parts: others"
"87082110","أجزاء ولوازم أخرى للأبدان (بما في ذلك أجزاء ولوازم غرف القيادة):أحزمة الأمان: مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Other body parts and supplies (including cockpit parts and supplies): Safety belts: Supplies for establishments licensed to manufacture and assemble cars, tractors, and means of transportation."
"87082190","أجزاء ولوازم أخرى للأبدان (بما في ذلك أجزاء ولوازم غرف القيادة): أحزمة الأمان: غيرها ",,"8708",,," Other hull parts and supplies (including wheelhouse parts and supplies): Seat belts: others"
"87082210","أجزاء ولوازم أخرى للأبدان (بما في ذلك أجزاء ولوازم غرف القيادة): الزجاج الامامي والنوافذ الخلفية وغيرها من النوافذ المذكورة في الملاحظة 1 من ملاحظات البنود الفرعية لهذا الفصل: مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل ",,"8708",,,"Other body parts and supplies (including cockpit parts and supplies): windshields, rear windows, and other windows mentioned in Note 1 of the notes to the sub-items of this chapter: Supplies for establishments licensed to manufacture and assemble cars, tractors, and means of transportation."
"87082290","أجزاء ولوازم أخرى للأبدان (بما في ذلك أجزاء ولوازم غرف القيادة): الزجاج الامامي والنوافذ الخلفية وغيرها من النوافذ المذكورة في الملاحظة 1 من ملاحظات البنود الفرعية لهذا الفصل: غيرها ",,"8708",,," Other hull parts and supplies (including wheelhouse parts and supplies): Windshields, rear windows and other windows mentioned in Note 1 of the notes to the sub-headings of this chapter: Other"
"87082910","أجزاء ولوازم أخرى للأبدان (بما في ذلك أجزاء ولوازم غرف القيادة): غيرها: مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Other parts and supplies for hulls (including cockpit parts and supplies): Other: Supplies for establishments licensed to manufacture and assemble cars, tractors, and means of transportation."
"87082990","أجزاء ولوازم أخرى للأبدان (بما في ذلك أجزاء ولوازم غرف القيادة): غيرها",,"8708",,,"Other hull parts and supplies (including wheelhouse parts and supplies): Other: Other"
"87083010","مكابح (فرامل) ومكابح مساعدة (فرامل سيرفو)، وأجزاؤها: مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Brakes, auxiliary brakes (servo brakes), and their parts: requirements for establishments licensed to manufacture and assemble cars, tractors, and means of transportation."
"87083090","مكابح (فرامل) ومكابح مساعدة (فرامل سيرفو)، وأجزاؤها: غيرها",,"8708",,,"Brakes, auxiliary brakes (servo brakes), and their parts: others"
"87084010","علب تغيير السرعة (جيربوكس): مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Gearboxes: Requirements for facilities licensed to manufacture and assemble cars, tractors, and means of transportation"
"87084090","علب تغيير السرعة (جيربوكس): غيرها",,"8708",,,"Gearboxes: others"
"87085010","محاور دافعة ذات تركيبات مغيرة للسرعة (ديفرانس ""differential)، وإن كانت مزودة بمكونات أخرى لنقل الحركة (ترانسميسيون ""transmission"") ومحاور حاملة (غير دافعة ""non-driving-axels""): مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Drive axles with differential installations, whether or not equipped with other transmission components, and carrier axles (non-driving-axels): Requirements for facilities licensed to manufacture and assemble cars, tractors, and other means of transportation."
"87085090","محاور دافعة ذات تركيبات مغيرة للسرعة (ديفرانس ""differential)، وإن كانت مزودة بمكونات أخرى لنقل الحركة (ترانسميسيون ""transmission"") ومحاور حاملة (غير دافعة ""non-driving-axels""): غيرها",,"8708",,,"Drive axles with differential structures, whether or not equipped with other transmission components and carrier axles (non-driving-axels): Other"
"87087010","دواليب (عجلات) وأجزاؤها ولوازمها: مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Tires, parts, and supplies: requirements for establishments licensed to manufacture and assemble cars, tractors, and means of transportation."
"87087090","دواليب (عجلات) وأجزاؤها ولوازمها: غيرها",,"8708",,,"Tires (wheels), their parts and accessories: others"
"87088010","أنظمة التعليق "" suspension system ""وأجزاؤها (بما في ذلك) مخفضات صدمات (أمورتيسورات) (ماصات الصدمات ""shock-absorbers""): مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Suspension systems and their parts (including shock absorbers): Supplies for facilities licensed to manufacture and assemble cars, tractors, and means of transportation."
"87088090","أنظمة التعليق "" suspension system ""وأجزاؤها (بما في ذلك) مخفضات صدمات (أمورتيسورات) (ماصات الصدمات ""shock-absorbers""): غيرها",,"8708",,,"Suspension systems and parts thereof (including shock absorbers): Other"
"87089110","أجزاء ولوازم أخرى: مبردات الحرارة بالماء (راديا تورات) وأجزاؤها: مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Other parts and supplies: Water coolers (radiators) and their parts: Supplies for establishments licensed to manufacture and assemble cars, tractors, and means of transportation."
"87089190","أجزاء ولوازم أخرى: مبردات الحرارة بالماء (راديا تورات) وأجزاؤها: غيرها",,"8708",,,"Other parts and supplies: Water coolers (radiators) and their parts: others"
"87089210","أجزاء ولوازم أخرى: كاتمات صوت ومواسير عوادم (أشطمانات ""echappements"")؛ وأجزاؤها: مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Other parts and supplies: silencers and exhaust pipes (“echappements”); Its parts: requirements for establishments licensed to manufacture and assemble cars, tractors, and means of transportation"
"87089290","أجزاء ولوازم أخرى: كاتمات صوت ومواسير عوادم (أشطمانات ""echappements"")؛ وأجزاؤها: غيرها",,"8708",,,"Other parts and supplies: silencers and exhaust pipes (“echappements”); And its parts: others"
"87089310","أجزاء ولوازم أخرى: معشقات (دبرياج) وأجزاؤها: مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Other parts and supplies: Clutches and their parts: Supplies for establishments licensed to manufacture and assemble cars, tractors, and means of transportation."
"87089390","أجزاء ولوازم أخرى: معشقات (دبرياج) وأجزاؤها: غيرها",,"8708",,,"Other parts and supplies: clutches and their parts: others"
"87089410","أجزاء ولوازم أخرى: طارات وأعمدة وعلب القيادة (الديريكسيون ""direction"")؛ وأجزاؤها : مستلزمات المنشآت المرخصة بصناعة و تجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Other parts and supplies: wheels, shafts, and drives; Its parts: requirements for establishments licensed to manufacture and assemble cars, tractors, and means of transportation"
"87089490","أجزاء ولوازم أخرى: طارات وأعمدة وعلب القيادة (الديريكسيون ""direction"")؛ وأجزاؤها : غيرها",,"8708",,,"Other parts and supplies: wheels, shafts, and drives; And its parts: others"
"87089510","أجزاء ولوازم أخرى: أكياس أمان هوائية مع نظام للنفخ ؛ وأجزاؤها: مستلزمات المنشآت المرخصة بصناعة وتجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Other parts and supplies: Safety air bags with inflation system; Its parts: requirements for establishments licensed to manufacture and assemble cars, tractors, and means of transportation"
"87089590","أجزاء ولوازم أخرى: أكياس أمان هوائية مع نظام للنفخ ؛ وأجزاؤها: غيرها",,"8708",,,"Other parts and supplies: Safety air bags with inflation system; And its parts: others"
"87089911","أجزاء ولوازم أخرى: غيرها: أطر الهياكل (المسماة جيزان أو شاسي): العائدة لسيارات نقل المواد",,"8708",,,"Other parts and supplies: Other: frame frames (called frames or chassis): belonging to vehicles transporting materials."
"87089912","أجزاء ولوازم أخرى: غيرها: أطر الهياكل (المسماة جيزان أو شاسي): العائدة للنقل المشترك (اتوبيس وترولي باص وغيرها)",,"8708",,,"Other parts and supplies: Other: Frames of structures (called jizan or chassis): belonging to common transportation (bus, trolleybus, etc.)"
"87089913","أجزاء ولوازم أخرى: غيرها: أطر الهياكل (المسماة جيزان أو شاسي): العائدة لسيارات نقل الأشخاص الداخلة في البند 8703 التي لا تتجاوز سعة اسطوانتها 1600 سم3",,"8708",,,"Other parts and supplies: Other: Body frames (called frames or chassis): belonging to passenger transport vehicles of heading 8703 whose cylinder capacity does not exceed 1600 cc."
"87089914","أجزاء ولوازم أخرى: غيرها: أطر الهياكل (المسماة جيزان أو شاسي): العائدة لسيارات نقل الأشخاص الداخلة في البند 8703 التي تزيد سعة اسطوانتها عن 1600 سم3",,"8708",,,"Other parts and supplies: Other: Body frames (called frames or chassis): belonging to vehicles transporting persons of heading 8703 whose cylinder capacity exceeds 1600 cc."
"87089915","أجزاء ولوازم أخرى: غيرها: أطر الهياكل (المسماة جيزان أو شاسي): المستوردة من قبل المنشآت المرخصة بصناعة وتجميع السيارات والجرارات ووسائط النقل",,"8708",,,"Other parts and supplies: Other: Body frames (called frames or chassis): imported by establishments licensed to manufacture and assemble cars, tractors, and means of transportation."
"87089919","أجزاء ولوازم أخرى: غيرها: أطر الهياكل (المسماة جيزان أو شاسي): العائدة لغيرها من العربات",,"8708",,,"Other parts and supplies: Other: Chassis frames (called frames or chassis): belonging to other vehicles."
"87089990","أجزاء ولوازم أخرى: غيرها: أطر الهياكل (المسماة جيزان أو شاسي): غيرها من الأجزاء واللوازم",,"8708",,,"Other parts and supplies: Other: Structure frames (called frames or chassis): Other parts and supplies"
"87091100","عربات: كهربائية ",,"8709",,,"Electrical vehicles not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transport of goods; tractors of the type used on railway station platforms"
"87091900","عربات: غيرها",,"8709",,,"Works trucks, self-propelled, not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transport of goods; tractors of the type used on railway station platforms (excl. electrical trucks)"
"87099000","عربات: اجزاء",,"8709",,,"Parts of self-propelled works trucks, not fitted with lifting or handling equipment, of the type used in factories, warehouses, dock areas or airports for short distance transport of goods, incl. tractors for railways station platforms, n.e.s."
"87100000","دبابات وسيارات مدرعة حربية، وإن كانت مجهزة بأسلحة؛ أجزاؤها  ",,"8710",,,"Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles, n.e.s."
"87111000","مجهزة بمحرك  اشتغال داخلي ذي مكابس متناوبة لا تتجاوز سعة اسطوانتها 50 سم3  ",,"8711",,,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder capacity <= 50 cm³"
"87112000","مجهزة بمحرك اشتغال داخلي ذي مكابس متناوبة تزيد سعة اسطوانته عن 50 سم3 ولا تتجاوز 250 سم3  ",,"8711",,,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder capacity > 50 cm³ but <= 250 cm³"
"87113000","مجهزة بمحرك اشتغال داخلي ذي مكابس متناوبة تزيد سعة اسطوانته عن 250 سم3 ولا تتجاوز 500 سم3  ",,"8711",,,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder capacity > 250 cm³ but <= 500 cm³"
"87114000","مجهزة بمحرك اشتغال داخلي ذي مكابس متناوبة تزيد سعة اسطوانته عن 500 سم3 ولا تتجاوز 800 سم3  ",,"8711",,,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder capacity > 500 cm³ but <= 800 cm³"
"87115000","مجهزة بمحرك اشتغال داخلي ذي مكابس تزيد سعة اسطوانته عن 800 سم3  ",,"8711",,,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder capacity > 800 cm³"
"87116000","مجهزة بمحرك كهربائي من أجل الدفع",,"8711",,,"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor, with electric motor for propulsion"
"87119000","غيرها",,"8711",,,"Motorcycles, incl. mopeds, and cycles fitted with an auxiliary motor and side cars for motorcycles (excl. electric or with reciprocating internal combustion piston engine)"
"87120000","دراجات عادية بعجلتين (بيسيكلات) ودراجات أخر (بما في ذلك الدراجات ذات ثلاث عجلات وصندوق للتوزيع), بدون محركات",,"8712",,,"Bicycles and other cycles, incl. delivery tricycles, not motorised"
"87131000","دون آلية الدفع",,"8713",,,"Carriages for disabled persons, not mechanically propelled"
"87139000","غيرها",,"8713",,,"Carriages for disabled persons, motorised or otherwise mechanically propelled (excl. specially designed motor vehicles and bicycles)"
"87141000"," للدراجات النارية ( بما في ذلك الدراجات العادية المجهزة بمحركات)",,"8714",,,"Parts and accessories of motorcycles, incl. mopeds, n.e.s."
"87142000","لعربات الأشخاص المعوَّقين",,"8714",,,"Parts and accessories for carriages for disabled persons, n.e.s."
"87149100","غيرها: أطر وأذرع شوكية، وأجزاؤها",,"8714",,,"Frames and forks, and parts thereof, for cycles, n.e.s. (excl. for motorcycles)"
"87149200","غيرها: أطواق (جنوط) وأسياخ عجلات",,"8714",,,"Wheel rims and spokes, for cycles (excl. for motorcycles)"
"87149300","غيرها: مراكز عجلات (غير مراكز الفرامل) وعجلات مسننة للعجلات الطليقة",,"8714",,,"Hubs and free-wheel sprocket-wheels for cycles (excl. for motorcycles and coaster braking hubs and hub brakes)"
"87149400","غيرها: فرامل، بما في ذلك مراكز الفرامل، وأجزاؤها",,"8714",,,"Brakes, incl. coaster braking hubs and hub brakes, and parts thereof, for cycles (excl. for motorcycles)"
"87149500","غيرها: مقاعد (سروج)",,"8714",,,"Saddles for cycles (excl. for motorcycles)"
"87149600","غيرها: دواسات ومجموعات التدويس وأجزاؤها",,"8714",,,"Pedals and crank-gear, and parts thereof, for bicycles, n.e.s."
"87149900","غيرها",,"8714",,,"Parts and accessories, for bicycles, n.e.s."
"87150000","عربات لنقل الأطفال وأجزاؤها  ",,"8715",,,"Baby carriages and parts thereof, n.e.s."
"87161000","مقطورات (روادف) ومقطورات نصفية من طراز الناقلات (كرافان)، للسكن أو للمخيمات",,"8716",,,"Trailers and semi-trailers of the caravan type, for housing or camping"
"87162000","مقطورات (روادف) ومقطورات نصفية ذاتية التحميل أو التفريغ، من الأنواع المجهزة لاستعمالات زراعية",,"8716",,,"Self-loading or self-unloading trailers and semi-trailers for agricultural purposes"
"87163100","مقطورات (روادف) ومقطورات نصفية أخر لنقل البضائع: صهاريج",,"8716",,,"Tanker trailers and tanker semi-trailers, not designed for running on rails"
"87163900","مقطورات (روادف) ومقطورات نصفية أخر لنقل البضائع: غيرها",,"8716",,,"Trailers and semi-trailers for the transport of goods, not designed for running on rails (excl. self-loading or self-unloading trailers and semi-trailers for agricultural purposes and tanker trailers and tanker semi-trailers)"
"87164000","مقطورات (روادف) ومقطورات نصفية أخر",,"8716",,,"Trailers and semi-trailers, not designed for running on rails (excl. trailers and semi-trailers for the transport of goods and those of the caravan type for housing or camping)"
"87168000","عربات أخر",,"8716",,,"Vehicles pushed or drawn by hand and other vehicles not mechanically propelled (excl. trailers and semi-trailers)"
"87169010","أجزاء: الأجزاء والقطع المستوردة من قبل المنشآت الصناعية المرخصة بصناعة المقطورات",,"8716",,,"Parts: Parts and pieces imported by industrial facilities licensed to manufacture trailers"
"87169090","أجزاء: غيرها",,"8716",,,"Parts of trailers and semi-trailers and other vehicles not mechanically propelled, n.e.s."
"88010000","بالونات ومناطيد مسيرة، طائرات شراعية وأجنحة طائرة وغيرها من العربات الجوية غير المصممة للدفع بقوة المحرك",,"8801",,,"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft"
"88021100","مروحيات ""هيليوكوبتر"": لا يتجاوز وزنها فارغة 2000 كغ  ",,"8802",,,"Helicopters of an unladen weight <= 2.000 kg"
"88021200","مروحيات ""هيليوكوبتر"": يزيد وزنها فارغة عن 2000 كغ  ",,"8802",,,"Helicopters of an unladen weight > 2.000 kg"
"88022000","طائرات عادية وعربات جوية أخر ، لا يتجاوز وزنها فارغة 2000 كغ  ",,"8802",,,"Aeroplanes and other powered aircraft of an unladen weight <= 2.000 kg (excl. helicopters and dirigibles)"
"88023000","طائرات عادية وعربات جوية أخر ، يزيد وزنها فارغة عن 2000 كغ ولا يتجاوز 15000 كغ  ",,"8802",,,"Aeroplanes and other powered aircraft of an unladen weight > 2.000 kg but <= 15.000 kg (excl. helicopters and dirigibles)"
"88024000","طائرات عادية وعربات جوية أخر، يزيد وزنها فارغة عن 15000 كغ  ",,"8802",,,"Aeroplanes and other powered aircraft of an of an unladen weight > 15.000 kg (excl. helicopters and dirigibles)"
"88026000","مركبات فضائية (بما في ذلك الأقمار الصناعية) وعربات إطلاقها وعربات مدارية  ",,"8802",,,"Spacecraft, incl. satellites, and suborbital and spacecraft launch vehicles"
"88040000","مظلات هبوط ""باراشوت""، بما في ذلك مظلات الهبوط المسيرة ومظلات المنحدرات و""روتوشوت""؛  أجزاؤها ولوازمها  ",,"8804",,,"Parachutes, incl. dirigible parachutes and paragliders, and rotochutes; parts thereof and accessories thereto, n.e.s."
"88051000","أجهزة ومعدات اطلاق العربات الجوية وأجزاؤها؛ أجهزة ومعدات لهبوط العربات الجوية على ظهر السفن، وأجهزة ومعدات مماثلة وأجزاؤها  ",,"8805",,,"Aircraft launching gear and parts thereof, n.e.s. (excl. motor winches for launching gliders); deck-arrestor or similar gear and parts thereof, n.e.s."
"88052100","أجهزة أرضية للتدريب على الطيران وأجزاؤها: أجهزة تدريب على المعارك الجوِّية (طيران تشبيهي ""simulators"") وأجزاؤها  ",,"8805",,,"Air combat simulators and parts thereof"
"88052900","أجهزة أرضية للتدريب على الطيران وأجزاؤها: غيرها ",,"8805",,,"Ground flying trainers and parts thereof, n.e.s. (excl. air combat simulators and parts thereof)"
"88061000","مصممة لنقل الركاب  ",,"8806",,," Designed for passenger transportation"
"88062100","غيرها، مصممة فقط للطيران بالتحكم عن بعد: لا يتجاوز وزنها الأقصى عند الإقلاع 250 غ",,"8806",,,"Others, designed only for remote control flight: maximum take-off weight does not exceed 250 g"
"88062200","غيرها، مصممة فقط للطيران بالتحكم عن بعد: يزيد وزنها الأقصى عند الإقلاع عن 250 غ ولا يتجاوز 7 كغ",,"8806",,,"Others, designed only for remote-controlled flight: maximum take-off weight exceeding 250 g and not exceeding 7 kg"
"88062300","غيرها، مصممة فقط للطيران بالتحكم عن بعد: يزيد وزنها الأقصى عند الإقلاع عن 7 كغ ولا يتجاوز 25 كغ",,"8806",,,"Others, designed only for remote-controlled flight: maximum take-off weight exceeds 7 kg and does not exceed 25 kg"
"88062400","غيرها، مصممة فقط للطيران بالتحكم عن بعد: يزيد وزنها الأقصى عند الإقلاع عن 25 كغ ولا يتجاوز 150 كغ",,"8806",,,"Others, designed only for remote-controlled flight: maximum take-off weight exceeds 25 kg and does not exceed 150 kg"
"88062900","غيرها، مصممة فقط للطيران بالتحكم عن بعد: غيرها",,"8806",,,"Other, designed only for RC flight: Other"
"88069100","غيرها : لا يتجاوز وزنها الأقصى عند الإقلاع 250 غ",,"8806",,,"Others: Its maximum take-off weight does not exceed 250 grams"
"88069200","غيرها: يزيد وزنها الأقصى عند الإقلاع عن 250 غ ولا يتجاوز 7 كغ",,"8806",,,"Others: Its maximum take-off weight exceeds 250 grams and does not exceed 7 kilograms"
"88069300","غيرها: يزيد وزنها الأقصى عند الإقلاع عن 7 كغ ولا يتجاوز 25 كغ",,"8806",,,"Others: Its maximum take-off weight exceeds 7 kg and does not exceed 25 kg"
"88069400","غيرها: يزيد وزنها الأقصى عند الإقلاع عن 25 كغ ولا يتجاوز 150 كغ",,"8806",,,"Others: Its maximum take-off weight exceeds 25 kg and does not exceed 150 kg"
"88069900","غيرها",,"8806",,,"Other"
"88071000","مراوح وأدوات دوارة وأجزاؤها ",,"8807",,," Fans, rotating tools and parts thereof"
"88072000"," مجموعات الهبوط واجزاؤها ",,"8807",,," Landing groups and their parts"
"88073000","أجزاء أخر للطائرات العادية أو المروحيات أو للعربات الجوية ""الطائرات بدون طيار"" ",,"8807",,,"Other parts for aircraft, helicopters, or aerial vehicles (UAVs)"
"88079000","غيرها ",,"8807",,," Other"
"89011000","سفن وبواخر رحلات أو نزهة وسفن مماثلة معدة بصفة رئيسية لنقل الأشخاص , معديات (فيري بوت ) من جميع الأنواع  ",,"8901",,,"Cruise ships, excursion boats and similar vessels principally designed for the transport of persons; ferry-boats of all kinds"
"89012000","سفن صهاريج  ",,"8901",,,"Tankers"
"89013000","سفن برادات غير تلك الداخلة في البند الفرعي 890120  ",,"8901",,,"Refrigerated vessels (excl. tankers)"
"89014000","سفن أخر لنقل البضائع وسفن أخر لنقل الأشخاص والبضائع معاً ",,"8901",,," Other ships for transporting goods and other ships for transporting both people and goods"
"89020000","سفن صيد، سفن مصانع و سفن أخر لمعالجة منتجات الصيد أو حفظها  ",,"8902",,,"Fishing vessels; factory ships and other vessels for processing or preserving fishery products (excl. fishing boats for sport)"
"89031100","قوارب قابلة للنفخ (بما فيها ذات الهياكل الصلبة): مزودة بمحرك او مجهزة لتزويد بمحرك لا يتجاوز وزنها الصافي الفارغ بدون حمولة عدا المحرك 100كغ",,"8903",,,"Inflatable boats (including rigid hulls): equipped with an engine or equipped with an engine, their net empty weight without load other than the engine not exceeding 100 kg."
"89031200","قوارب قابلة للنفخ (بما فيها ذات الهياكل الصلبة): غير مصممة للاستخدام بمحرك لا يتجاوز وزنها الصافي بدون حمولة 100 كغ",,"8903",,,"Inflatable boats (including rigid hulls): Not designed for use with a motor, their net weight without payload does not exceed 100 kg."
"89031900","قوارب قابلة للنفخ (بما فيها ذات الهياكل الصلبة): غيرها",,"8903",,,"Inflatable boats (including rigid hulls): others"
"89032100","قوارب شراعية وإن كانت مزودة بمحرك مساعد غير تلك القابلة للنفخ: لايتجاوز طولها 7.5 م",,"8903",,,"Sailing boats, whether or not equipped with an auxiliary motor, other than inflatable ones: not exceeding 7.5 m in length"
"89032200","قوارب شراعية وإن كانت مزودة بمحرك مساعد غير تلك القابلة للنفخ: يزيد طولها عن 7.5 م ،ولا يتجاوز 24 م",,"8903",,,"Sailing boats, whether or not equipped with an auxiliary motor, other than inflatable ones: more than 7.5 m in length and not exceeding 24 m."
"89032300","قوارب شراعية وإن كانت مزودة بمحرك مساعد غير تلك القابلة للنفخ: يزيد طولها عن 24 م",,"8903",,,"Sailing boats, whether or not equipped with an auxiliary motor, other than inflatable ones: more than 24 m in length"
"89033100","قوارب بمحركات عدا القوارب ذات المحرك الخارجي (غير ثابت)، غير تلك القابلة للنفخ: لايتجاوز طولها7.5 م",,"8903",,,"Motor boats, other than boats with an outboard motor (non-fixed), other than inflatable ones: not exceeding 7.5 m in length"
"89033200","قوارب بمحركات عدا القوارب ذات المحرك الخارجي (غير ثابت) غير تلك القابلة للنفخ: يزيد طولها عن 7.5 م ولا يتجاوز 24 م",,"8903",,,"Motor boats other than boats with outboard motor (non-fixed) other than inflatable: more than 7.5 m in length but not exceeding 24 m"
"89033300","قوارب بمحركات عدا القوارب ذات المحرك الخارجي (غير ثابت) غير تلك القابلة للنفخ: يزيد طولها عن 24 م",,"8903",,,"Motor boats, other than boats with an outboard motor (non-fixed) other than inflatable ones: more than 24 m in length"
"89039300","غيرها: لايتجاوز طولها 7.5 م",,"8903",,,"Other: Its length does not exceed 7.5 m"
"89039900","غيرها",,"8903",,,"Other"
"89040000","سفن قاطرة وسفن دافعة  ",,"8904",,,"Tugs and pusher craft"
"89051000","سفن جارفة أو كاسحة  ",,"8905",,,"Dredgers"
"89052000","أرصفة مسطحة للتنقيب أو للإستثمار عائمة أو غاطسة  ",,"8905",,,"Floating or submersible drilling or production platforms"
"89059000","غيرها  ",,"8905",,,"Light-vessels, fire-floats, floating cranes and other vessels, the navigability of which is subsidiary to their main function (excl. dredgers, floating or submersible drilling or production platforms; fishing vessels and warships)"
"89061000","سفن حربية  ",,"8906",,,"Warships of all kinds"
"89069000","غيرها  ",,"8906",,,"Vessels, incl. lifeboats (excl. warships, rowing boats and other vessels of heading 8901 to 8905 and vessels for breaking up)"
"89071000","طوافات قابلة للنفخ  ",,"8907",,,"Inflatable rafts"
"89079000","غيرها",,"8907",,,"Rafts, tanks, coffer-dams, landing stages, buoys, beacons and other floating structures (excl. inflatable rafts, vessels of heading 8901 to 8906 and floating structures for breaking up)"
"89080000","سفن ومنشآت عائمة أخر للتفكيك والتحطيم  ",,"8908",,,"Vessels and other floating structures for breaking up"
"90011000","ألياف بصرية وحزم وحبال من ألياف بصرية  ",,"9001",,,"Optical fibres, optical fibre bundles and cables (excl. made up of individually sheathed fibres of heading 8544)"
"90012000","ألواح وصفائح من مواد مستقطبة ""polarising material""  ",,"9001",,,"Sheets and plates of polarising material"
"90013000","عدسات لاصقة  ",,"9001",,,"Contact lenses"
"90014000","عدسات للنظارات من زجاج  ",,"9001",,,"Spectacle lenses of glass"
"90015000","عدسات للنظارات من مواد أخرى  ",,"9001",,,"Spectacle lenses of materials other than glass"
"90019000","غيرها",,"9001",,,"Lenses, prisms, mirrors and other optical elements, of any material, unmounted (excl. such elements of glass not optically worked, contact lenses and spectacle lenses)"
"90021100","عدسات المرئيات (أوبجكتيف "" Objectifs""):  لأجهزة التقاط المناظر أو لأجهزة عرض الصور أو للأجهزة الفوتوغرافية أو السينماتوغرافية للتكبير أو للتصغير",,"9002",,,"Objective lenses for cameras, projectors or photographic enlargers or reducers"
"90021900","عدسات المرئيات (أوبجكتيف "" Objectifs""): غيرها",,"9002",,,"Objective lenses (excl. for cameras, projectors or photographic enlargers or reducers)"
"90022000","مصاف (فلترات)",,"9002",,,"Filters, optical, being parts of or fittings for instruments, apparatus and appliances, framed or mounted"
"90029000"," غيرها ",,"9002",,,"Lenses, prisms, mirrors and other optical elements, mounted, of any material, being parts of or fittings for instruments or apparatus (excl. objective lenses for cameras, projectors or photographic enlargers or reducers, such elements of glass not optically worked, and filters)"
"90031100","أطر ""frames"" وركائب : من لدائن  ",,"9003",,,"Frames and mountings for spectacles, goggles or the like, of plastics"
"90031900","أطر ""frames"" وركائب: من مواد أخر  ",,"9003",,,"Frames and mountings for spectacles, goggles or the like (excl. of plastics)"
"90039000","أجزاء",,"9003",,,"Parts of frames and mountings for spectacles, goggles or the like, n.e.s."
"90041000","نظارات شمسية  ",,"9004",,,"Sunglasses"
"90049000","غيرها",,"9004",,,"Spectacles, goggles and the like, corrective, protective or other (excl. spectacles for testing eyesight, sunglasses, contact lenses, spectacle lenses and frames and mountings for spectacles)"
"90051000","مناظير مقربة مزدوجة العين  ",,"9005",,,"Binoculars"
"90053000","أدوات أخرى",,"9005",,,"Other tools"
"90059000","أجزاء ولوازم ( بما فيها القواعد)  ",,"9005",,,"Parts and accessories, incl. mountings, for binoculars, monoculars, astronomical and other optical telescopes, and other astronomical instruments, n.e.s."
"90061000","أجهزة تصوير من الأنواع المستعملة لتحضير كليشيهات أو إسطوانات الطباعة",,"9006",,,"Photographic equipment of a kind used for preparing prints or printing cylinders"
"90063000","أجهزة مصممة خصيصاً للتصوير تحت الماء أو للتصوير الجوي أو للفحص الطبي أو الجراحي للأعضاء الداخلية، وأجهزة التصوير لمختبرات الطب البشري أو التحقق القضائي من الهوية",,"9006",,,"Cameras specially designed for underwater use, for aerial survey or for medical or surgical examination of internal organs; comparison cameras for forensic or criminological laboratories"
